NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,label
0.413682,0.450110,-0.542257,0.421108,0.432802,-0.536937,0.422723,0.433202,-0.537207,0.423493,0.433882,-0.537247,0.412238,0.426068,-0.559671,0.409446,0.421234,-0.559979,0.407208,0.415784,-0.560161,0.407499,0.431113,-0.432393,0.385388,0.403599,-0.540336,0.397749,0.462315,-0.492173,0.391620,0.451782,-0.524825,0.371740,0.461446,-0.276312,0.308149,0.466297,-0.424683,0.368780,0.579760,-0.154433,0.308090,0.612002,-0.445460,0.384312,0.542180,-0.152166,0.347198,0.565089,-0.505954,0.394065,0.533828,-0.165991,0.356632,0.560775,-0.541772,0.393494,0.513988,-0.193291,0.356635,0.528006,-0.543277,0.389174,0.519044,-0.163913,0.353602,0.524668,-0.507743,0.336007,0.541082,0.045650,0.294845,0.554489,-0.045709,0.345719,0.688014,-0.050399,0.307487,0.719139,-0.166096,0.321968,0.836151,0.110767,0.312486,0.884699,-0.071417,0.315351,0.863067,0.121076,0.307368,0.916076,-0.065313,0.352234,0.883697,0.024696,0.340430,0.945679,-0.186221,POSICION_FETAL
0.396106,0.438766,-0.450001,0.402764,0.421882,-0.461670,0.403420,0.421917,-0.461808,0.404111,0.422061,-0.461783,0.398332,0.416551,-0.460444,0.396042,0.412503,-0.460733,0.393951,0.408420,-0.460900,0.389893,0.415414,-0.339442,0.372316,0.396457,-0.440091,0.384131,0.449634,-0.457885,0.378173,0.444546,-0.429385,0.352331,0.460159,-0.199388,0.293475,0.455624,-0.353117,0.355245,0.571082,-0.155570,0.304440,0.607039,-0.381853,0.372750,0.519441,-0.240090,0.348221,0.530671,-0.423076,0.378428,0.500899,-0.263314,0.359848,0.508057,-0.450766,0.379411,0.479700,-0.275614,0.354582,0.490177,-0.448582,0.373734,0.484991,-0.247699,0.352817,0.494432,-0.422776,0.311350,0.551593,0.056570,0.275587,0.558560,-0.056691,0.332689,0.685929,-0.049076,0.296708,0.710612,-0.175697,0.304844,0.834459,0.096936,0.295768,0.883343,-0.105834,0.294859,0.862560,0.106678,0.285327,0.913122,-0.100828,0.339019,0.880746,0.029477,0.327649,0.941649,-0.205751,POSICION_FETAL
0.387884,0.442970,-0.250258,0.393609,0.425255,-0.248320,0.393511,0.424839,-0.248553,0.393557,0.424779,-0.248533,0.390914,0.421342,-0.272748,0.388804,0.417875,-0.272958,0.386866,0.413996,-0.273097,0.379794,0.415590,-0.185419,0.370360,0.399925,-0.303541,0.375666,0.451450,-0.219646,0.372011,0.448119,-0.253350,0.340219,0.446955,-0.095213,0.302238,0.446572,-0.305922,0.340387,0.564145,-0.129417,0.307270,0.600184,-0.349375,0.363548,0.524517,-0.249614,0.354326,0.519919,-0.392593,0.369377,0.501786,-0.270705,0.363355,0.496976,-0.431605,0.368687,0.478215,-0.278676,0.357221,0.482317,-0.404342,0.362522,0.488582,-0.256310,0.354634,0.489427,-0.383420,0.310884,0.593229,0.071240,0.279999,0.603809,-0.071277,0.325650,0.690454,0.134624,0.289181,0.704761,-0.265552,0.315337,0.839602,0.277062,0.286399,0.884557,-0.198595,0.295700,0.849551,0.287441,0.276528,0.911375,-0.191840,0.325863,0.866958,0.239153,0.322045,0.940395,-0.272045,POSICION_FETAL
0.366389,0.448106,-0.167048,0.370807,0.428982,-0.167904,0.370400,0.428878,-0.168147,0.370053,0.428910,-0.168125,0.368601,0.422861,-0.195376,0.366892,0.418309,-0.195577,0.365401,0.417655,-0.195681,0.357931,0.421016,-0.136617,0.354023,0.403457,-0.264025,0.354700,0.457853,-0.146845,0.353223,0.454948,-0.185269,0.305357,0.435768,-0.067760,0.284830,0.446727,-0.273793,0.314632,0.545082,0.002108,0.297608,0.603446,-0.332453,0.345966,0.507689,0.009733,0.344045,0.518867,-0.293304,0.354616,0.493497,0.012439,0.354250,0.501592,-0.316182,0.352344,0.481556,-0.002776,0.346478,0.489062,-0.306797,0.348759,0.485846,0.003564,0.343603,0.493944,-0.290477,0.275986,0.590238,0.081831,0.257275,0.603081,-0.081800,0.289367,0.692342,0.214594,0.279221,0.704777,-0.226985,0.275776,0.828541,0.380442,0.270519,0.884673,-0.196566,0.253668,0.834034,0.395013,0.256551,0.911080,-0.191687,0.291563,0.848330,0.389019,0.310090,0.939433,-0.240283,POSICION_FETAL
0.346382,0.446828,-0.182566,0.353362,0.428401,-0.178625,0.353309,0.427330,-0.178871,0.353258,0.426541,-0.178850,0.350762,0.425321,-0.204732,0.348754,0.421657,-0.204911,0.346612,0.419055,-0.204995,0.342013,0.415361,-0.125232,0.334512,0.405585,-0.247207,0.337014,0.453947,-0.155078,0.334229,0.451338,-0.191904,0.296251,0.443620,-0.050310,0.274841,0.443387,-0.242016,0.295192,0.560196,-0.033816,0.277354,0.595024,-0.301929,0.334428,0.510253,-0.091451,0.327738,0.501856,-0.292850,0.341666,0.494003,-0.098769,0.337093,0.480421,-0.316555,0.340698,0.483749,-0.109283,0.332254,0.469343,-0.307312,0.336479,0.488436,-0.096874,0.328307,0.478231,-0.290367,0.257349,0.600619,0.077954,0.233019,0.610820,-0.077918,0.273659,0.692458,0.210938,0.258357,0.705635,-0.251095,0.257321,0.830379,0.371389,0.253493,0.883501,-0.229856,0.239847,0.842036,0.384357,0.241410,0.909853,-0.227403,0.280888,0.855233,0.364068,0.291832,0.938601,-0.294921,POSICION_FETAL
0.336423,0.447951,-0.211032,0.343492,0.430736,-0.203466,0.343909,0.430022,-0.203706,0.344436,0.429534,-0.203665,0.340419,0.427295,-0.228662,0.338599,0.423890,-0.228840,0.336842,0.420760,-0.228921,0.334649,0.415900,-0.129921,0.325165,0.404596,-0.247225,0.326939,0.455168,-0.176316,0.323520,0.452153,-0.211834,0.295062,0.447489,-0.045658,0.258988,0.444367,-0.232377,0.289570,0.564036,-0.093467,0.254263,0.594401,-0.252027,0.317638,0.517182,-0.286345,0.301888,0.511766,-0.197012,0.326622,0.496948,-0.311057,0.311707,0.493222,-0.212421,0.324271,0.483133,-0.312909,0.306431,0.480045,-0.205660,0.318735,0.490321,-0.291336,0.303874,0.486501,-0.193358,0.251626,0.604907,0.076723,0.218377,0.619353,-0.076749,0.279543,0.706143,0.186403,0.242453,0.713352,-0.278183,0.267018,0.834213,0.335266,0.243144,0.896115,-0.236894,0.257456,0.851775,0.347223,0.230937,0.920452,-0.232100,0.277041,0.863834,0.323180,0.278881,0.946207,-0.297669,POSICION_FETAL
0.325563,0.450129,-0.347399,0.330498,0.432814,-0.338375,0.330510,0.431980,-0.338614,0.330740,0.431441,-0.338587,0.326973,0.429987,-0.361804,0.324288,0.426841,-0.362011,0.321413,0.423702,-0.362106,0.321142,0.418588,-0.246594,0.307200,0.408930,-0.356833,0.316636,0.457305,-0.306931,0.312034,0.454585,-0.339548,0.298088,0.445092,-0.142830,0.242765,0.449737,-0.315758,0.289457,0.568725,-0.222910,0.233394,0.598933,-0.317113,0.306947,0.520719,-0.410477,0.286197,0.518773,-0.269603,0.313775,0.501140,-0.438878,0.297298,0.500968,-0.287166,0.311533,0.486435,-0.443408,0.290379,0.487315,-0.282440,0.305964,0.493819,-0.416166,0.287810,0.493090,-0.266943,0.244034,0.599088,0.068113,0.203115,0.606657,-0.068136,0.270827,0.693254,0.011643,0.234410,0.709185,-0.294391,0.247041,0.834135,0.150951,0.234538,0.903081,-0.244773,0.235210,0.852532,0.161007,0.225002,0.927151,-0.241226,0.272937,0.872343,0.100349,0.262657,0.954366,-0.337957,POSICION_FETAL
0.305845,0.453699,-0.365671,0.311474,0.436984,-0.358644,0.312654,0.437077,-0.358906,0.313944,0.437311,-0.358918,0.305423,0.430977,-0.377530,0.302019,0.427382,-0.377710,0.298466,0.424913,-0.377786,0.306733,0.426989,-0.281308,0.285136,0.409909,-0.367001,0.300272,0.461625,-0.330175,0.293787,0.458027,-0.356487,0.286553,0.448254,-0.195668,0.213399,0.467095,-0.316042,0.285090,0.596881,-0.269011,0.210227,0.611194,-0.320489,0.298107,0.522358,-0.453545,0.267776,0.528277,-0.282784,0.300657,0.503439,-0.482747,0.279115,0.509788,-0.298211,0.299159,0.487809,-0.482386,0.274021,0.493144,-0.297672,0.294596,0.496044,-0.456899,0.272437,0.499039,-0.281881,0.228701,0.590883,0.066509,0.184270,0.594778,-0.066758,0.267248,0.693846,-0.093902,0.198743,0.709624,-0.236355,0.224786,0.835902,-0.009172,0.210862,0.900359,-0.181972,0.210306,0.857964,-0.003940,0.204375,0.923278,-0.178005,0.248731,0.884081,-0.076717,0.234559,0.955767,-0.267810,POSICION_FETAL
0.276534,0.454186,-0.441640,0.283074,0.436857,-0.433531,0.284727,0.437222,-0.433797,0.286525,0.437499,-0.433777,0.276964,0.430367,-0.445879,0.273587,0.426440,-0.446078,0.269514,0.423106,-0.446151,0.281218,0.428051,-0.338026,0.254449,0.409485,-0.395350,0.271906,0.462077,-0.399051,0.264679,0.458472,-0.417245,0.275095,0.458544,-0.246140,0.200591,0.463501,-0.328556,0.272727,0.605066,-0.356791,0.187816,0.617702,-0.435074,0.279114,0.523300,-0.557669,0.231063,0.528900,-0.557513,0.282832,0.500651,-0.594473,0.243881,0.509751,-0.598549,0.281293,0.484194,-0.590671,0.238330,0.491790,-0.592016,0.276770,0.492368,-0.559838,0.237243,0.497938,-0.558865,0.228288,0.584047,0.051134,0.183882,0.587406,-0.051245,0.252327,0.706415,-0.044758,0.193208,0.711571,-0.196106,0.232891,0.839083,0.086870,0.197560,0.907588,-0.175149,0.223103,0.861226,0.095661,0.194724,0.929663,-0.163523,0.256950,0.896187,0.019574,0.214265,0.975687,-0.262457,POSICION_FETAL
0.246518,0.432901,-0.500681,0.255741,0.412630,-0.493608,0.259404,0.414670,-0.493885,0.263013,0.416393,-0.493852,0.244915,0.403430,-0.498399,0.239607,0.399607,-0.498584,0.233961,0.396115,-0.498685,0.266362,0.415495,-0.395009,0.225617,0.392573,-0.416974,0.248582,0.445058,-0.456520,0.234741,0.440889,-0.464603,0.273113,0.459020,-0.293794,0.183817,0.445538,-0.322074,0.262414,0.603276,-0.388980,0.177064,0.609213,-0.418511,0.254551,0.515121,-0.579928,0.205973,0.521530,-0.568394,0.252775,0.487583,-0.617926,0.219005,0.497347,-0.613440,0.256435,0.470129,-0.617627,0.215498,0.475509,-0.610653,0.253191,0.480520,-0.582195,0.214451,0.482142,-0.572471,0.226840,0.576654,0.025438,0.174823,0.568192,-0.025462,0.244233,0.706675,-0.112192,0.163476,0.702234,-0.190319,0.221904,0.839506,0.024444,0.170820,0.876428,-0.071299,0.212904,0.861399,0.032828,0.174725,0.891476,-0.062397,0.240792,0.897161,-0.066687,0.158970,0.944851,-0.175531,POSICION_FETAL
0.193497,0.412553,-0.555951,0.202883,0.391538,-0.556290,0.208175,0.391974,-0.556573,0.213022,0.392284,-0.556544,0.189221,0.387042,-0.553135,0.185062,0.384638,-0.553356,0.181139,0.382173,-0.553508,0.223297,0.390956,-0.471656,0.179090,0.375479,-0.456892,0.200212,0.424998,-0.515236,0.186046,0.423039,-0.512664,0.247067,0.459059,-0.359038,0.154812,0.418362,-0.333003,0.217819,0.605115,-0.446253,0.145415,0.578660,-0.420759,0.211608,0.510182,-0.627949,0.161088,0.503018,-0.613459,0.204698,0.483742,-0.669436,0.167515,0.478641,-0.665842,0.211145,0.472841,-0.675946,0.166120,0.453154,-0.666495,0.210517,0.480869,-0.632510,0.166831,0.466927,-0.620634,0.221488,0.544308,0.002328,0.169983,0.526940,-0.002282,0.212569,0.707346,-0.036586,0.156991,0.689629,-0.122387,0.219470,0.845607,0.097184,0.159542,0.867381,-0.016170,0.219647,0.866827,0.105112,0.163586,0.884589,-0.009576,0.215090,0.909351,0.007423,0.139640,0.939255,-0.120254,POSICION_FETAL
